ID	Function
GVOG08890	no_annotation
GVOGm1593	no_annotation
GVOG01572	no_annotation
GVOG00969	no_annotation
GVOGm1616	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG13586	F-box and Morn-repeat proteins | F-box and Morn-repeat proteins | MORN repeat proteins and some others
GVOG00970	no_annotation
GVOG07455	MutH/Vsr/archaeal HJR-like endonuclease
GVOG05520	no_annotation
GVOG10224	no_annotation
GVOG01961	uncharacterized protein
GVOG08533	no_annotation
GVOG07408	uncharacterized protein
GVOG03180	no_annotation
GVOG03431	reverse transcriptase
GVOG00732	no_annotation
GVOG00889	semaphorin-like protein
GVOG03922	no_annotation
GVOG03094	uncharacterized protein
GVOGm0978	uncharacterized protein
GVOG11791	no_annotation
GVOG02032	no_annotation
GVOG05522	no_annotation
GVOG08270	no_annotation
GVOGm0994	no_annotation
GVOG05183	no_annotation
GVOGm1492	uncharacterized protein
GVOGm1160	uncharacterized protein
GVOG02266	uncharacterized protein | uncharacterized protein
GVOG03331	no_annotation
GVOG04451	no_annotation
GVOGm1772	no_annotation
GVOGm0213	no_annotation
GVOG02033	uncharacterized protein
GVOG02164	no_annotation
GVOG05136	no_annotation
GVOG02841	no_annotation
GVOG06252	uncharacterized protein | uncharacterized protein
GVOG01228	uncharacterized protein
GVOG01040	no_annotation
GVOG01316	no_annotation
GVOG08260	no_annotation
GVOG10281	no_annotation
GVOG01354	no_annotation
GVOG03179	no_annotation
GVOG05157	no_annotation
GVOG00162	no_annotation
GVOG01639	no_annotation
GVOG06933	no_annotation
GVOGm1637	no_annotation
GVOG08448	uncharacterized protein
GVOG05360	no_annotation
GVOGm1518	uncharacterized protein
GVOG03225	no_annotation
GVOG07317	no_annotation
GVOGm1775	no_annotation
GVOG01292	no_annotation
GVOG11676	no_annotation
GVOG05456	no_annotation
GVOG06111	uncharacterized protein
GVOG03362	no_annotation
GVOG02385	no_annotation
GVOG08337	no_annotation
GVOG02988	no_annotation
GVOG01840	uncharacterized protein
GVOG01644	uncharacterized protein
GVOGm0791	uncharacterized protein
GVOG08437	no_annotation
GVOGm1650	no_annotation
GVOGm0856	no_annotation
GVOG02107	no_annotation
GVOG00037	no_annotation
GVOG06440	no_annotation
GVOG01388	no_annotation
GVOGm1551	no_annotation
GVOG11905	no_annotation
GVOG00066	no_annotation
GVOG09233	no_annotation
GVOG02293	no_annotation
GVOG04969	NCLDV major capsid protein
GVOGm1768	no_annotation
GVOG03398	no_annotation
GVOG05101	
GVOG00026	no_annotation
GVOG05910	no_annotation
GVOG05000	no_annotation
GVOG06580	Ubiquitin | Chlorovirus glycoprotein repeat
GVOG00918	no_annotation
GVOG09841	inactivated thioredoxin/glutaredoxin
GVOG02023	no_annotation
GVOGm1402	no_annotation
GVOG09353	no_annotation
GVOGm1168	no_annotation
GVOG01611	uncharacterized protein
GVOG04661	Esterase lipase
GVOG09789	DHH family phosphohydrolase
GVOG07768	no_annotation
GVOG04152	uncharacterized protein
GVOG06439	uncharacterized protein | uncharacterized protein
GVOG00019	no_annotation
GVOG00182	no_annotation
GVOG06323	uncharacterized protein
GVOG10621	no_annotation
GVOGm0763	uncharacterized protein
GVOG01615	uncharacterized protein
GVOG12415	RING-finger-containing E3 ubiquitin ligase
GVOG06884	
GVOG07930	no_annotation
GVOG11727	2-cysteine adaptor domain (pfam08793). The virus-specific domain is found fused to OTU/A20-like peptidases and S/T protein kinases. | Serine/Threonine protein kinase | uncharacterized protein
GVOG01737	uncharacterized protein
GVOG04609	no_annotation
GVOGm0668	uncharacterized protein
GVOG13734	Serine/Threonine protein kinase | serine/threonine protein kinase | Serine/Threonine protein kinases | F10-like kinase | putative serine/threonine protein kinase | Serine/Threonine or Tyrosine protein kinase (tandem-duplicated in Mimi- and Marseilleviridae) | Serine/Threonine protein kinase | Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOG02511	uncharacterized protein
GVOG04602	uncharacterized protein | uncharacterized protein
GVOG12514	uncharacterized protein | uncharacterized protein
GVOG02396	no_annotation
GVOG06228	no_annotation
GVOG07766	FtsJ-like methyltransferase
GVOG00928	no_annotation
GVOG03992	no_annotation
GVOGm1613	eukaryotic translation initiation factor 4E | translation initiation factor 4E
GVOG07048	no_annotation
GVOG08461	no_annotation
GVOGm1575	no_annotation
GVOG07257	no_annotation
GVOGm1719	no_annotation
GVOG03146	uncharacterized protein
GVOG04443	uncharacterized protein
GVOG06938	SWIB/MDM2 domain-containing protein
GVOGm1460	Thioredoxin
GVOG02660	uncharacterized protein
GVOGm1491	AAA family ATPase - unique in NCLDV; ATPase domain similar to repl_factorC_sub2
GVOG01612	uncharacterized protein
GVOG10478	no_annotation
GVOG10951	no_annotation
GVOG07279	no_annotation
GVOGm1728	no_annotation
GVOG02658	BTB/POZ domain protein
GVOG11319	RING-finger-containing E3 ubiquitin ligase
GVOG08460	no_annotation
GVOG00011	no_annotation
GVOG04116	no_annotation
GVOG13093	RING-finger-containing E3 ubiquitin ligase
GVOG01359	no_annotation
GVOG01042	no_annotation
GVOG00605	no_annotation
GVOG04364	no_annotation
GVOG00870	no_annotation
GVOG05268	no_annotation
GVOG00868	uncharacterized protein
GVOG09153	no_annotation
GVOG10543	F-box and Morn-repeat proteins | F-box and Morn-repeat proteins | MORN repeat proteins and some others
GVOG01536	uncharacterized protein
GVOG00917	no_annotation
GVOG01224	no_annotation
GVOG03206	no_annotation
GVOG05333	AP (apurinic) endonuclease family 2
GVOGm1477	no_annotation
GVOG06124	metallopeptidase WLM
GVOG04747	no_annotation
GVOGm0196	no_annotation
GVOGm0012	no_annotation
GVOG00077	uncharacterized protein
GVOG06196	no_annotation
GVOG01614	no_annotation
GVOG08506	F-box and Morn-repeat proteins | F-box and Morn-repeat proteins | MORN repeat proteins and some others
GVOG00356	uncharacterized protein
GVOG04943	no_annotation
GVOG06690	phosphomannomutase
GVOG03207	Antiapoptotic virulence factor
GVOG06555	no_annotation
GVOG03056	no_annotation
GVOG11778	no_annotation
GVOG02609	vWFA, Von Willebrand factor type A (vWA) domain
GVOGm1224	no_annotation
GVOGm1149	no_annotation
GVOG09323	no_annotation
GVOG01289	uncharacterized protein
GVOG04970	no_annotation
GVOG03506	no_annotation
GVOG00869	no_annotation
GVOGm1779	no_annotation
GVOGm1797	no_annotation
GVOG08998	TNF-alpha-receptor-like protein
GVOG07164	no_annotation
GVOG13368	leucine-rich repeat protein
GVOG07201	no_annotation
GVOG11667	
GVOG11108	uncharacterized protein
GVOG01187	no_annotation
GVOG02025	uncharacterized protein
GVOG00359	no_annotation
GVOG00689	no_annotation
GVOG12204	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOGm1652	no_annotation
GVOG02656	uncharacterized protein
GVOGm1550	no_annotation
GVOG10633	no_annotation
GVOG01645	no_annotation
GVOG03508	uncharacterized protein
GVOG06048	no_annotation
GVOG08833	no_annotation
GVOG04245	F-box domain protein
GVOGm0466	no_annotation
GVOG01566	no_annotation
GVOGm1672	no_annotation
GVOG07929	no_annotation
GVOG01738	uncharacterized protein
GVOG08005	uncharacterized protein
GVOG04623	no_annotation
GVOG09000	uncharacterized protein
GVOGm1635	no_annotation
GVOG02705	no_annotation
GVOG01643	no_annotation
GVOG10967	
GVOG00690	uncharacterized protein
GVOG01568	DEAD/SNF2-like helicase
GVOG01740	no_annotation
GVOG01025	uncharacterized protein
GVOG01290	uncharacterized protein
GVOG06885	no_annotation
GVOG11329	
GVOG05270	no_annotation
GVOG04666	no_annotation
GVOG08572	no_annotation
GVOG02056	no_annotation
GVOG02694	no_annotation
GVOG01841	uncharacterized protein
GVOG02659	uncharacterized protein
GVOG04362	uncharacterized protein
GVOG05428	no_annotation
GVOG12782	
GVOG00688	no_annotation
GVOG01988	
GVOG09862	Thioredoxin
GVOG01987	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein
GVOG12483	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG00749	no_annotation
GVOGm0039	hemolysin-like protein
GVOGm0942	Putative methyltransferase
GVOG01613	uncharacterized protein
GVOG09121	no_annotation
GVOGm0988	no_annotation
GVOG01739	putative chaperon protein DnaJ
GVOG10481	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOGm1502	translation initiation factor 4E
GVOG00748	no_annotation
GVOG06967	no_annotation
GVOG09898	2OG-Fe(II)oxygenase | AlkB, Alkylated DNA repair protein unique in NCLDV
GVOG02693	uncharacterized protein
GVOG00287	no_annotation
GVOG00964	no_annotation
GVOG02655	uncharacterized protein
GVOG04291	no_annotation
GVOG11367	no_annotation
GVOG11312	no_annotation
GVOG02110	uncharacterized protein
GVOG11968	RING-finger-containing E3 ubiquitin ligase
GVOG03045	no_annotation
GVOGm1691	no_annotation
GVOGm1565	no_annotation
GVOGm1374	SEL1 repeat protein
GVOG03028	no_annotation
GVOG06358	no_annotation
GVOG00966	no_annotation
GVOG00575	uncharacterized protein
GVOG10473	no_annotation
GVOG02654	uncharacterized protein
GVOG00538	no_annotation
GVOG02652	uncharacterized protein
GVOG12781	RING-finger-containing E3 ubiquitin ligase
GVOG03027	
GVOG04444	no_annotation
GVOG04921	no_annotation
GVOG06391	no_annotation
GVOG02690	uncharacterized protein
GVOG07225	no_annotation
GVOG08399	uncharacterized protein | uncharacterized protein
GVOGm0742	uncharacterized protein | F-box domain protein | F-box domain protein | F-box domain protein | F-box domain protein | F-box domain protein
GVOG01570	no_annotation
GVOG06713	no_annotation
GVOG00750	no_annotation
GVOG06839	no_annotation
GVOG01058	no_annotation
GVOG00112	no_annotation
GVOG02794	no_annotation
GVOG00305	uncharacterized protein
GVOG12377	no_annotation
GVOG11817	no_annotation
GVOG00606	no_annotation
GVOG00212	no_annotation
GVOG04150	no_annotation
GVOGm1124	no_annotation
GVOGm1365	no_annotation
GVOG02024	ankyrin repeat protein
GVOG00048	no_annotation
GVOG00405	no_annotation
GVOG06904	disulfide (thiol) oxidoreductase, Erv1 / Alr family
GVOG11038	no_annotation
GVOG11675	uncharacterized protein | Serine/Threonine protein kinase
GVOGm1467	no_annotation
GVOG01911	N-carbamoylputrescine amidase
GVOG09988	uncharacterized protein
GVOG05526	no_annotation
GVOG05429	no_annotation
GVOGm0937	no_annotation
GVOG00965	no_annotation
GVOG03204	no_annotation
GVOG00403	uncharacterized protein
GVOG05408	no_annotation
GVOGm0570	uncharacterized protein
GVOG01842	uncharacterized protein
GVOG04868	uncharacterized protein
GVOG00927	no_annotation
GVOG09897	no_annotation
GVOGm1421	no_annotation
GVOG12804	Cytidine and deoxycytidylate deaminase | uncharacterized protein
GVOG10101	putative transposase
GVOG02022	no_annotation
GVOG00211	no_annotation
GVOG00404	uncharacterized protein
GVOG04134	uncharacterized protein
GVOG03248	no_annotation
GVOG10618	RING-finger-containing E3 ubiquitin ligase
GVOG11857	AAA family ATPase - unique in NCLDV; ATPase domain similar to repl_factorC_sub2
GVOG00916	uncharacterized protein
GVOG03337	no_annotation
GVOG09594	no_annotation
GVOG06903	no_annotation
GVOGm1479	no_annotation
GVOG08044	RNA ligase 2
GVOGm0646	uncharacterized protein
GVOGm1282	uncharacterized protein
GVOG00574	uncharacterized protein
GVOGm1769	no_annotation
GVOG01348	no_annotation
GVOG02237	no_annotation
GVOG09536	uncharacterized protein | uncharacterized protein | uncharacterized protein | ankyrin repeat protein | uncharacterized protein | uncharacterized protein
GVOG04586	no_annotation
GVOGm1017	no_annotation
GVOG09372	no_annotation
GVOG02017	no_annotation
GVOG01616	no_annotation
GVOG07043	uncharacterized protein
GVOG00735	no_annotation
GVOG10388	uncharacterized protein | uncharacterized protein
GVOG02590	no_annotation
GVOG01520	no_annotation
GVOG08534	no_annotation
GVOG00173	no_annotation
GVOG00893	no_annotation
GVOG10563	no_annotation
GVOG00145	no_annotation
GVOG05990	no_annotation
GVOG02643	no_annotation
GVOG02938	no_annotation
GVOG01294	uncharacterized protein
GVOG10564	no_annotation
GVOG00780	no_annotation
GVOGm1520	no_annotation
GVOG03054	no_annotation
GVOG09266	no_annotation
GVOG07458	no_annotation
GVOG00925	uncharacterized protein
GVOG06479	no_annotation
GVOG11934	uncharacterized protein
GVOG08059	uncharacterized protein | uncharacterized protein | uncharacterized protein
GVOG00450	no_annotation
GVOG00669	no_annotation
GVOGm1744	no_annotation
GVOG09116	no_annotation
GVOG04154	uncharacterized protein
GVOG02018	uncharacterized protein
GVOG02328	no_annotation
GVOG10841	uncharacterized protein
GVOG00737	no_annotation
GVOG01050	no_annotation
GVOG06147	no_annotation
GVOG03303	no_annotation
GVOG11358	no_annotation
GVOG01704	no_annotation
GVOG01965	no_annotation
GVOG02961	no_annotation
GVOG04439	no_annotation
GVOG12589	uncharacterized protein
GVOG04866	no_annotation
GVOG00738	no_annotation
GVOG01820	no_annotation
GVOGm1384	no_annotation
GVOG00736	no_annotation
GVOG04687	uncharacterized protein
GVOG03724	uncharacterized protein
GVOG03959	no_annotation
GVOGm1121	no_annotation
GVOG08013	no_annotation
GVOG00671	uncharacterized protein
GVOG00592	no_annotation
GVOG00787	uncharacterized protein | uncharacterized protein
GVOG06951	F-box and Morn-repeat proteins | F-box and Morn-repeat proteins | MORN repeat proteins and some others
GVOG01567	no_annotation
GVOG09274	no_annotation
GVOGm0946	uncharacterized protein
GVOG08419	
GVOG00216	no_annotation
GVOG03886	no_annotation
GVOG06028	no_annotation
GVOG03822	no_annotation
GVOG00891	no_annotation
GVOG01597	no_annotation
GVOG10230	no_annotation
GVOG01293	no_annotation
GVOGm1018	no_annotation
GVOG00415	no_annotation
GVOG00050	no_annotation
GVOG10199	no_annotation
GVOG09458	no_annotation
GVOG00268	no_annotation
GVOG02664	uncharacterized protein
GVOG06930	no_annotation
GVOG03332	no_annotation
GVOG01030	chitosanase
GVOG11205	uncharacterized protein
GVOG02168	no_annotation
GVOG06373	Zn-finger protein
GVOGm1001	no_annotation
GVOG00341	no_annotation
GVOG04627	no_annotation
GVOG01966	no_annotation
GVOG01049	no_annotation
GVOG09899	no_annotation
GVOG01705	no_annotation
GVOG01920	uncharacterized protein
GVOG00691	no_annotation
GVOG01967	no_annotation
GVOG09907	no_annotation
GVOG10168	no_annotation
GVOG01819	uncharacterized protein
GVOGm1782	no_annotation
GVOGm1287	no_annotation
GVOG11052	zinc finger protein | uncharacterized protein
GVOG02016	no_annotation
GVOG06526	no_annotation
GVOG06793	Transcription factor S-II (TFIIS)
GVOGm1648	SAM domain protein
GVOG01029	uncharacterized protein
GVOGm1330	no_annotation
GVOGm1759	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein
GVOG03434	uncharacterized protein
GVOG04000	no_annotation
GVOG09508	no_annotation
GVOG00298	no_annotation
GVOG07425	no_annotation
GVOG01376	no_annotation
GVOG03960	uncharacterized protein
GVOG03618	no_annotation
GVOG04486	no_annotation
GVOG06905	no_annotation
GVOG00068	no_annotation
GVOG04662	uncharacterized protein | uncharacterized protein
GVOG01596	uncharacterized protein
GVOG02116	no_annotation
GVOG00570	no_annotation
GVOG13745	uncharacterized protein | leucine rich repeat protein
GVOG05730	DNA-directed RNA polymerase subunit alpha
GVOG03040	no_annotation
GVOG01295	no_annotation
GVOG05058	no_annotation
GVOG06824	no_annotation
GVOG00414	no_annotation
GVOG00035	no_annotation
GVOGm0582	uncharacterized protein
GVOG05942	no_annotation
GVOG00449	ankyrin repeat protein | ankyrin repeat protein
GVOG00024	no_annotation
GVOG01051	no_annotation
GVOG07222	no_annotation
GVOG01822	uncharacterized protein
GVOGm1297	no_annotation
GVOG03580	no_annotation
GVOG06954	no_annotation
GVOGm1245	no_annotation
GVOG05001	no_annotation
GVOG00144	no_annotation
GVOG01528	methylated-DNA-protein-cysteine methyltransferase
GVOG05179	no_annotation
GVOG04295	uncharacterized protein
GVOG01048	no_annotation
GVOG05777	uncharacterized protein
GVOG02734	no_annotation
GVOG08351	no_annotation
GVOG08684	mRNA capping enzyme beta chain
GVOG01569	no_annotation
GVOG10547	no_annotation
GVOGm1335	no_annotation
GVOG00190	no_annotation
GVOG12310	no_annotation
GVOG02602	uncharacterized protein
GVOG02815	no_annotation
GVOG03821	no_annotation
GVOG02429	uncharacterized protein
GVOG04376	no_annotation
GVOG04737	no_annotation
GVOG08881	no_annotation
GVOG02666	uncharacterized protein
GVOG01617	no_annotation
GVOG02663	uncharacterized protein
GVOG00972	no_annotation
GVOGm1442	no_annotation
GVOG02019	no_annotation
GVOG00853	no_annotation
GVOG00448	no_annotation
GVOG00670	uncharacterized protein
GVOG01598	myristylprotein
GVOG02661	uncharacterized protein
GVOG01225	no_annotation
GVOG09070	no_annotation
GVOG07263	uncharacterized protein | exostosin
GVOG08198	no_annotation
GVOG06877	no_annotation
GVOG08515	no_annotation
GVOG02649	uncharacterized protein
GVOG04140	no_annotation
GVOGm1406	no_annotation
GVOG00067	no_annotation
GVOG03127	no_annotation
GVOG07903	no_annotation
GVOG04320	no_annotation
GVOG13369	Thioredoxin
GVOG03185	no_annotation
GVOG00926	no_annotation
GVOG04411	no_annotation
GVOG03884	glycosyltransferase
GVOG05989	no_annotation
GVOG00083	no_annotation
GVOG01722	uncharacterized protein
GVOG00571	uncharacterized protein
GVOG00595	no_annotation
GVOG04072	no_annotation
GVOG02413	no_annotation
GVOG03433	no_annotation
GVOGm1152	no_annotation
GVOG08338	no_annotation
GVOG05413	uncharacterized protein
GVOG00237	no_annotation
GVOG01600	no_annotation
GVOG03885	no_annotation
GVOG05991	putative exoV-like protein
GVOG00693	no_annotation
GVOG07224	no_annotation
GVOG00357	no_annotation
GVOG00892	no_annotation
GVOG00099	no_annotation
GVOG02807	no_annotation
GVOG00416	no_annotation
GVOG04797	no_annotation
GVOG03156	
GVOG01702	no_annotation
GVOGm1197	no_annotation
