ID	Function
pVOG6140	hypothetical protein
pVOG6141	hypothetical protein
pVOG6142	hypothetical protein
pVOG6143	hypothetical protein
pVOG6144	head-tail adaptor
pVOG6145	hypothetical protein
pVOG6146	hypothetical protein
pVOG6147	hypothetical protein
pVOG6148	hypothetical protein
pVOG6149	hypothetical protein
pVOG6150	unannotated protein
pVOG6151	unannotated protein
pVOG6152	tail assembly chaperone
pVOG6153	unannotated protein
pVOG6154	HNH endonuclease
pVOG6155	hypothetical protein
pVOG6156	hypothetical protein
pVOG6157	hypothetical protein
pVOG6158	hypothetical protein
pVOG6159	hypothetical protein
pVOG6160	hypothetical protein
pVOG6161	hypothetical protein
pVOG6162	hypothetical protein
pVOG6163	tail length tape measure protein
pVOG6164	hypothetical protein
pVOG6165	hypothetical protein
pVOG6166	baseplate protein
pVOG6167	complement inhibitor
pVOG6168	unannotated protein
pVOG6169	hypothetical protein
pVOG6170	methyltransferase
pVOG6171	unknown function
pVOG6172	hypothetical protein
pVOG6173	hypothetical protein
pVOG6174	hypothetical protein
pVOG6175	hypothetical protein
pVOG6176	hypothetical protein
pVOG6177	hypothetical protein
pVOG6178	hypothetical protein
pVOG6179	DNA binding protein
pVOG6180	hypothetical protein
pVOG6181	hypothetical protein
pVOG6182	terminase small subunit
pVOG6183	anti-termination protein Q-like protein
pVOG6184	hypothetical protein
pVOG6185	sigma factor
pVOG6186	hypothetical protein
pVOG6187	hypothetical protein
pVOG6188	hypothetical protein
pVOG6189	hypothetical protein
pVOG6190	virion structural protein
pVOG6191	unannotated protein
pVOG6192	hypothetical protein
pVOG6193	transglycosylase
pVOG6194	hypothetical protein
pVOG6195	hypothetical protein
pVOG6196	major head protein
pVOG6197	transmembrane protein
pVOG6198	hypothetical protein
pVOG6199	hypothetical protein
pVOG6200	hypothetical protein
pVOG6201	hypothetical protein
pVOG6202	hypothetical protein
pVOG6203	hypothetical protein
pVOG6204	unannotated protein
pVOG6205	hypothetical protein
pVOG6206	hypothetical protein
pVOG6207	hypothetical protein
pVOG6208	hypothetical protein
pVOG6209	unannotated protein
pVOG6210	unannotated protein
pVOG6211	hypothetical protein
pVOG6212	hypothetical protein
pVOG6213	hypothetical protein
pVOG6214	hypothetical protein
pVOG6215	hypothetical protein
pVOG6216	hypothetical protein
pVOG6217	unannotated protein
pVOG6218	hypothetical protein
pVOG6219	hypothetical protein
pVOG6220	tail protein
pVOG6221	thymidylate kinase
pVOG6222	hypothetical protein
pVOG6223	DNA primase
pVOG6224	hypothetical protein
pVOG6225	hypothetical protein
pVOG6226	DNA ligase
pVOG6227	hypothetical protein
pVOG6228	baseplate wedge subunit
pVOG6229	hypothetical protein
pVOG6230	Cor superinfection exclusion protein
pVOG6231	hypothetical protein
pVOG6232	major head protein
pVOG6233	hypothetical protein
pVOG6234	hypothetical protein
pVOG6235	hypothetical protein
pVOG6236	hypothetical protein
pVOG6237	integrase
pVOG6238	endonuclease
pVOG6239	hypothetical protein
pVOG6240	Rz-like spanin
pVOG6241	terminase small subunit
pVOG6242	hypothetical protein
pVOG6243	tail fiber protein
pVOG6244	unannotated protein
pVOG6245	hypothetical protein
pVOG6246	hypothetical protein
pVOG6247	Peroxiredoxin
pVOG6248	hypothetical protein
pVOG6249	hypothetical protein
pVOG6250	hypothetical protein
pVOG6251	hypothetical protein
pVOG6252	hypothetical protein
pVOG6253	hypothetical protein
pVOG6254	hypothetical protein
pVOG6255	hypothetical protein
pVOG6256	hypothetical protein
pVOG6257	unannotated protein
pVOG6258	hypothetical protein
pVOG6259	hypothetical protein
pVOG6260	unannotated protein
pVOG6261	unannotated protein
pVOG6262	hypothetical protein
pVOG6263	hypothetical protein
pVOG6264	hypothetical protein
pVOG6265	hypothetical protein
pVOG6266	hypothetical protein
pVOG6267	hypothetical protein
pVOG6268	hypothetical protein
pVOG6269	hypothetical protein
pVOG6270	hypothetical protein
pVOG6271	hypothetical protein
pVOG6272	hypothetical protein
pVOG6273	immunity protein
pVOG6274	hypothetical protein
pVOG6275	sporulation protein
pVOG6276	hypothetical protein
pVOG6277	hypothetical protein
pVOG6278	hypothetical protein
pVOG6279	hypothetical protein
pVOG6280	hypothetical protein
pVOG6281	hypothetical protein
pVOG6282	transposase
pVOG6283	hypothetical protein
pVOG6284	short tail fiber protein
pVOG6285	hypothetical protein
pVOG6286	transcriptional regulator
pVOG6287	2OG-Fe(II) oxygenase
pVOG6288	DNA ejection protein
pVOG6289	hypothetical protein
pVOG6290	hypothetical protein
pVOG6291	hypothetical protein
pVOG6292	hypothetical protein
pVOG6293	hypothetical protein
pVOG6294	hypothetical protein
pVOG6295	hypothetical protein
pVOG6296	hypothetical protein
pVOG6297	hypothetical protein
pVOG6298	hypothetical protein
pVOG6299	hypothetical protein
pVOG6300	hypothetical protein
pVOG6301	internal virion lysozyme motif protein
pVOG6302	head maturation protease
pVOG6303	hypothetical protein
pVOG6304	hypothetical protein
pVOG6305	hypothetical protein
pVOG6306	hypothetical protein
pVOG6307	hypothetical protein
pVOG6308	hypothetical protein
pVOG6309	hypothetical protein
pVOG6310	hypothetical protein
pVOG6311	hypothetical protein
pVOG6312	hypothetical protein
pVOG6313	terminase small subunit
pVOG6314	receptor binding tail protein
pVOG6315	hypothetical protein
pVOG6316	hypothetical protein
pVOG6317	hypothetical protein
pVOG6318	hypothetical protein
pVOG6319	hypothetical protein
pVOG6320	hypothetical protein
pVOG6321	hypothetical protein
pVOG6322	hypothetical protein
pVOG6323	hypothetical protein
pVOG6324	hypothetical protein
pVOG6325	hypothetical protein
pVOG6326	hypothetical protein
pVOG6327	hypothetical protein
pVOG6328	hypothetical protein
pVOG6329	hypothetical protein
pVOG6330	hypothetical protein
pVOG6331	minor tail protein
pVOG6332	hypothetical protein
pVOG6333	hypothetical protein
pVOG6334	hypothetical protein
pVOG6335	hypothetical protein
pVOG6336	hypothetical protein
pVOG6337	hypothetical protein
pVOG6338	hypothetical protein
pVOG6339	hypothetical protein
pVOG6340	hypothetical protein
pVOG6341	hypothetical protein
pVOG6342	unannotated protein
pVOG6343	portal protein
pVOG6344	head maturation protease
pVOG6345	head maturation protease
pVOG6346	hypothetical protein
pVOG6347	hypothetical protein
pVOG6348	hypothetical protein
pVOG6349	hypothetical protein
pVOG6350	unannotated protein
pVOG6351	hypothetical protein
pVOG6352	hypothetical protein
pVOG6353	hypothetical protein
pVOG6354	hypothetical protein
pVOG6355	hypothetical protein
pVOG6356	hypothetical protein
pVOG6357	hypothetical protein
pVOG6358	hypothetical protein
pVOG6359	hypothetical protein
pVOG6360	hypothetical protein
pVOG6361	hypothetical protein
pVOG6362	hypothetical protein
pVOG6363	hypothetical protein
pVOG6364	hypothetical protein
pVOG6365	hypothetical protein
pVOG6366	head maturation protease
pVOG6367	hypothetical protein
pVOG6368	hypothetical protein
pVOG6369	hypothetical protein
pVOG6370	tail assembly chaperone
pVOG6371	endolysin
pVOG6372	hypothetical protein
pVOG6373	hypothetical protein
pVOG6374	unannotated protein
pVOG6375	hypothetical protein
pVOG6376	hypothetical protein
pVOG6377	hypothetical protein
pVOG6378	hypothetical protein
pVOG6379	hypothetical protein
pVOG6380	hypothetical protein
pVOG6381	hypothetical protein
pVOG6382	hypothetical protein
pVOG6383	hypothetical protein
pVOG6384	hypothetical protein
pVOG6385	hypothetical protein
pVOG6386	hypothetical protein
pVOG6387	hypothetical protein
pVOG6388	hypothetical protein
pVOG6389	hypothetical protein
pVOG6390	hypothetical protein
pVOG6391	head maturation protease
pVOG6392	hypothetical protein
pVOG6393	hypothetical protein
pVOG6394	HNH endonuclease
pVOG6395	hypothetical protein
pVOG6396	DNA polymerase
pVOG6397	hypothetical protein
pVOG6398	hypothetical protein
pVOG6399	hypothetical protein
pVOG6400	hypothetical protein
pVOG6401	hypothetical protein
pVOG6402	hypothetical protein
pVOG6403	hypothetical protein
pVOG6404	hypothetical protein
pVOG6405	hypothetical protein
pVOG6406	hypothetical protein
pVOG6407	unannotated protein
pVOG6408	unannotated protein
pVOG6409	nucleotidyltransferase
pVOG6410	unannotated protein
pVOG6411	hypothetical protein
pVOG6412	unannotated protein
pVOG6413	unannotated protein
pVOG6414	hypothetical protein
pVOG6415	transcriptional regulator
pVOG6416	hypothetical protein
pVOG6417	hypothetical protein
pVOG6418	unannotated protein
pVOG6419	DNA helicase
pVOG6420	hypothetical protein
pVOG6421	hypothetical protein
pVOG6422	abortive infection resistance protein
pVOG6423	hypothetical protein
pVOG6424	unannotated protein
pVOG6425	hypothetical protein
pVOG6426	hypothetical protein
pVOG6427	kinase
pVOG6428	hypothetical protein
pVOG6429	head-tail adaptor
pVOG6430	replication initiation protein
pVOG6431	hypothetical protein
pVOG6432	hypothetical protein
pVOG6433	unannotated protein
pVOG6434	hypothetical protein
pVOG6435	hypothetical protein
pVOG6436	hypothetical protein
pVOG6437	hypothetical protein
pVOG6438	hypothetical protein
pVOG6439	hypothetical protein
pVOG6440	hypothetical protein
pVOG6441	hypothetical protein
pVOG6442	radical SAM domain-containing protein
pVOG6443	hypothetical protein
pVOG6444	unannotated protein
pVOG6445	hypothetical protein
pVOG6446	hypothetical protein
pVOG6447	hypothetical protein
pVOG6448	hypothetical protein
pVOG6449	peptide deformylase
pVOG6450	hypothetical protein
pVOG6451	unannotated protein
pVOG6452	unannotated protein
pVOG6453	replication initiation protein
pVOG6454	hypothetical protein
pVOG6455	hypothetical protein
pVOG6456	hypothetical protein
pVOG6457	virion structural protein
pVOG6458	hypothetical protein
pVOG6459	hypothetical protein
pVOG6460	hypothetical protein
pVOG6461	hypothetical protein
pVOG6462	hypothetical protein
pVOG6463	hypothetical protein
pVOG6464	hypothetical protein
pVOG6465	unannotated protein
pVOG6466	hypothetical protein
pVOG6467	unannotated protein
pVOG6468	hypothetical protein
pVOG6469	hypothetical protein
pVOG6470	hypothetical protein
pVOG6471	unannotated protein
pVOG6472	hypothetical protein
pVOG6473	hypothetical protein
pVOG6474	hypothetical protein
pVOG6475	hypothetical protein
pVOG6476	hypothetical protein
pVOG6477	hypothetical protein
pVOG6478	unannotated protein
pVOG6479	transcriptional regulator
pVOG6480	hypothetical protein
pVOG6481	hypothetical protein
pVOG6482	Rz-like spanin
pVOG6483	unannotated protein
pVOG6484	hypothetical protein
pVOG6485	hypothetical protein
pVOG6486	hypothetical protein
pVOG6487	hypothetical protein
pVOG6488	terminase large subunit
pVOG6489	hypothetical protein
pVOG6490	DNA ligase
pVOG6491	hypothetical protein
pVOG6492	hypothetical protein
pVOG6493	hypothetical protein
pVOG6494	hypothetical protein
pVOG6495	transcriptional regulator
pVOG6496	hypothetical protein
pVOG6497	hypothetical protein
pVOG6498	hypothetical protein
pVOG6499	hypothetical protein
pVOG6500	hypothetical protein
pVOG6501	hypothetical protein
pVOG6502	hypothetical protein
pVOG6503	unannotated protein
pVOG6504	hypothetical protein
pVOG6505	hypothetical protein
pVOG6506	hypothetical protein
pVOG6507	hypothetical protein
pVOG6508	hypothetical protein
pVOG6509	hypothetical protein
pVOG6510	hypothetical protein
pVOG6511	hypothetical protein
pVOG6512	hypothetical protein
pVOG6513	60 kDa chaperonin
pVOG6514	hypothetical protein
pVOG6515	hypothetical protein
pVOG6516	hypothetical protein
pVOG6517	hypothetical protein
pVOG6518	holin
pVOG6519	hypothetical protein
pVOG6520	exonuclease VII
pVOG6521	Rz-like spanin
pVOG6522	unannotated protein
pVOG6523	hypothetical protein
pVOG6524	hypothetical protein
pVOG6525	hypothetical protein
pVOG6526	hypothetical protein
pVOG6527	unannotated protein
pVOG6528	unannotated protein
pVOG6529	hypothetical protein
pVOG6530	hypothetical protein
pVOG6531	hypothetical protein
pVOG6532	hypothetical protein
pVOG6533	membrane protein
pVOG6534	hypothetical protein
pVOG6535	baseplate wedge subunit
pVOG6536	hypothetical protein
pVOG6537	glycosyltransferase
pVOG6538	hypothetical protein
pVOG6539	hypothetical protein
pVOG6540	host range and adsorption protein
pVOG6541	hypothetical protein
pVOG6542	hypothetical protein
pVOG6543	hypothetical protein
pVOG6544	hypothetical protein
pVOG6545	single strand DNA binding protein
pVOG6546	hypothetical protein
pVOG6547	tail protein
pVOG6548	minor head protein
pVOG6549	hypothetical protein
pVOG6550	hypothetical protein
pVOG6551	hypothetical protein
pVOG6552	hypothetical protein
pVOG6553	hypothetical protein
pVOG6554	hypothetical protein
pVOG6555	hypothetical protein
pVOG6556	hypothetical protein
pVOG6557	hypothetical protein
pVOG6558	hypothetical protein
pVOG6559	hypothetical protein
pVOG6560	cobalamin biosynthesis protein
pVOG6561	hypothetical protein
pVOG6562	lysophospholipase L1-like esterase
pVOG6563	hypothetical protein
pVOG6564	unannotated protein
pVOG6565	holin
pVOG6566	unannotated protein
pVOG6567	hypothetical protein
pVOG6568	tail protein
pVOG6569	hypothetical protein
pVOG6570	Rnase E
pVOG6571	DNA methyltransferase
pVOG6572	hypothetical protein
pVOG6573	internal head protein
pVOG6574	hypothetical protein
pVOG6575	hypothetical protein
pVOG6576	endolysin
pVOG6577	hypothetical protein
pVOG6578	protease
pVOG6579	hypothetical protein
pVOG6580	hypothetical protein
pVOG6581	hypothetical protein
pVOG6582	hypothetical protein
pVOG6583	hypothetical protein
pVOG6584	hypothetical protein
pVOG6585	10 kDa chaperonin
pVOG6586	unannotated protein
pVOG6587	transposase
pVOG6588	hypothetical protein
pVOG6589	hypothetical protein
pVOG6590	hypothetical protein
pVOG6591	hypothetical protein
pVOG6592	hypothetical protein
pVOG6593	hypothetical protein
pVOG6594	hypothetical protein
pVOG6595	hypothetical protein
pVOG6596	hypothetical protein
pVOG6597	hypothetical protein
pVOG6598	hypothetical protein
pVOG6599	unannotated protein
pVOG6600	hypothetical protein
pVOG6601	hypothetical protein
pVOG6602	homing endonuclease with LAGLIDADG motif protein
pVOG6603	hypothetical protein
pVOG6604	hypothetical protein
pVOG6605	hypothetical protein
pVOG6606	hypothetical protein
pVOG6607	hypothetical protein
pVOG6608	hypothetical protein
pVOG6609	hypothetical protein
pVOG6610	hypothetical protein
pVOG6611	hypothetical protein
pVOG6612	hypothetical protein
pVOG6613	hypothetical protein
pVOG6614	hypothetical protein
pVOG6615	virion structural protein
pVOG6616	hypothetical protein
pVOG6617	tail assembly chaperone
pVOG6618	hypothetical protein
pVOG6619	hypothetical protein
pVOG6620	hypothetical protein
pVOG6621	hypothetical protein
pVOG6622	hypothetical protein
pVOG6623	hypothetical protein
pVOG6624	hypothetical protein
pVOG6625	hypothetical protein
pVOG6626	hypothetical protein
pVOG6627	transcriptional regulator
pVOG6628	Transition state regulatory protein AbrB
pVOG6629	hypothetical protein
pVOG6630	hypothetical protein
pVOG6631	hypothetical protein
pVOG6632	transcriptional activator
pVOG6633	tail protein
pVOG6634	hypothetical protein
pVOG6635	hypothetical protein
pVOG6636	hypothetical protein
pVOG6637	hypothetical protein
pVOG6638	hypothetical protein
pVOG6639	hypothetical protein
pVOG6640	hypothetical protein
pVOG6641	hypothetical protein
pVOG6642	hypothetical protein
pVOG6643	hypothetical protein
pVOG6644	hypothetical protein
pVOG6645	hypothetical protein
pVOG6646	hypothetical protein
pVOG6647	hypothetical protein
pVOG6648	HTH DNA binding protein
pVOG6649	hypothetical protein
pVOG6650	hypothetical protein
pVOG6651	hypothetical protein
pVOG6652	hypothetical protein
pVOG6653	hypothetical protein
pVOG6654	cobalamin biosynthesis protein
pVOG6655	unannotated protein
pVOG6656	hypothetical protein
pVOG6657	hypothetical protein
pVOG6658	hypothetical protein
pVOG6659	hypothetical protein
pVOG6660	hypothetical protein
pVOG6661	hypothetical protein
pVOG6662	hypothetical protein
pVOG6663	hypothetical protein
pVOG6664	hypothetical protein
pVOG6665	hypothetical protein
pVOG6666	hypothetical protein
pVOG6667	DNA primase
pVOG6668	hypothetical protein
pVOG6669	tail protein
pVOG6670	hypothetical protein
pVOG6671	excisionase and transcriptional regulator
pVOG6672	head protein
pVOG6673	hypothetical protein
pVOG6674	hypothetical protein
pVOG6675	hypothetical protein
pVOG6676	DNA primase
pVOG6677	hypothetical protein
pVOG6678	hypothetical protein
pVOG6679	hypothetical protein
pVOG6680	unannotated protein
pVOG6681	hypothetical protein
pVOG6682	tail assembly chaperone
pVOG6683	hypothetical protein
pVOG6684	hypothetical protein
pVOG6685	hypothetical protein
pVOG6686	hypothetical protein
pVOG6687	hypothetical protein
pVOG6688	hypothetical protein
pVOG6689	hypothetical protein
pVOG6690	hypothetical protein
pVOG6691	hypothetical protein
pVOG6692	hypothetical protein
pVOG6693	hypothetical protein
pVOG6694	hypothetical protein
pVOG6695	hypothetical protein
pVOG6696	hypothetical protein
pVOG6697	hypothetical protein
pVOG6698	hypothetical protein
pVOG6699	hypothetical protein
pVOG6700	hypothetical protein
pVOG6701	hypothetical protein
pVOG6702	hypothetical protein
pVOG6703	hypothetical protein
pVOG6704	hypothetical protein
pVOG6705	hypothetical protein
pVOG6706	hypothetical protein
pVOG6707	hypothetical protein
pVOG6708	hypothetical protein
pVOG6709	hypothetical protein
pVOG6710	hypothetical protein
pVOG6711	unannotated protein
