ID	Function
VOG8647	replication initiation protein
VOG8648	hypothetical protein
VOG8649	hypothetical protein
VOG8650	pre-neck appendage protein
VOG8651	peptidase
VOG8652	hypothetical protein
VOG8653	DNA methyltransferase
VOG8654	hypothetical protein
VOG8655	hypothetical protein
VOG8656	hypothetical protein
VOG8657	hypothetical protein
VOG8658	hypothetical protein
VOG8659	hypothetical protein
VOG8660	hypothetical protein
VOG8661	unannotated protein
VOG8662	hypothetical protein
VOG8663	hypothetical protein
VOG8664	hypothetical protein
VOG8665	DNA helicase
VOG8666	hypothetical protein
VOG8667	hypothetical protein
VOG8668	hypothetical protein
VOG8669	hypothetical protein
VOG8670	hypothetical protein
VOG8671	hypothetical protein
VOG8672	hypothetical protein
VOG8673	hypothetical protein
VOG8674	hypothetical protein
VOG8675	hypothetical protein
VOG8676	hypothetical protein
VOG8677	hypothetical protein
VOG8678	hypothetical protein
VOG8679	hypothetical protein
VOG8680	hypothetical protein
VOG8681	hypothetical protein
VOG8682	hypothetical protein
VOG8683	virion structural protein
VOG8684	tail protein
VOG8685	hypothetical protein
VOG8686	hypothetical protein
VOG8687	virion structural protein
VOG8688	hypothetical protein
VOG8689	Rz-like spanin
VOG8690	hypothetical protein
VOG8691	transposase
VOG8692	hypothetical protein
VOG8693	unannotated protein
VOG8694	hypothetical protein
VOG8695	hypothetical protein
VOG8696	hypothetical protein
VOG8697	unannotated protein
VOG8698	hypothetical protein
VOG8699	hypothetical protein
VOG8700	hypothetical protein
VOG8701	hypothetical protein
VOG8702	hypothetical protein
VOG8703	hypothetical protein
VOG8704	hypothetical protein
VOG8705	hypothetical protein
VOG8706	baseplate protein
VOG8707	hypothetical protein
VOG8708	hypothetical protein
VOG8709	hypothetical protein
VOG8710	hypothetical protein
VOG8711	hypothetical protein
VOG8712	hypothetical protein
VOG8713	hypothetical protein
VOG8714	hypothetical protein
VOG8715	RNaseH
VOG8716	hypothetical protein
VOG8717	hypothetical protein
VOG8718	hypothetical protein
VOG8719	hypothetical protein
VOG8720	hypothetical protein
VOG8721	hypothetical protein
VOG8722	hypothetical protein
VOG8723	hypothetical protein
VOG8724	unannotated protein
VOG8725	unannotated protein
VOG8726	hypothetical protein
VOG8727	hypothetical protein
VOG8728	hypothetical protein
VOG8729	hypothetical protein
VOG8730	hypothetical protein
VOG8731	hypothetical protein
VOG8732	hypothetical protein
VOG8733	hypothetical protein
VOG8734	hypothetical protein
VOG8735	hypothetical protein
VOG8736	hypothetical protein
VOG8737	hypothetical protein
VOG8738	hypothetical protein
VOG8739	hypothetical protein
VOG8740	hypothetical protein
VOG8741	hypothetical protein
VOG8742	co-chaperonin GroES
VOG8743	hypothetical protein
VOG8744	hypothetical protein
VOG8745	hypothetical protein
VOG8746	hypothetical protein
VOG8747	hypothetical protein
VOG8748	hypothetical protein
VOG8749	hypothetical protein
VOG8750	hypothetical protein
VOG8751	virion structural protein
VOG8752	hypothetical protein
VOG8753	hypothetical protein
VOG8754	virion structural protein
VOG8755	virion structural protein
VOG8756	hypothetical protein
VOG8757	hypothetical protein
VOG8758	hypothetical protein
VOG8759	hypothetical protein
VOG8760	hypothetical protein
VOG8761	hypothetical protein
VOG8762	hypothetical protein
VOG8763	hypothetical protein
VOG8764	hypothetical protein
VOG8765	hypothetical protein
VOG8766	hypothetical protein
VOG8767	hypothetical protein
VOG8768	hypothetical protein
VOG8769	hypothetical protein
VOG8770	hypothetical protein
VOG8771	hypothetical protein
VOG8772	hypothetical protein
VOG8773	hypothetical protein
VOG8774	hypothetical protein
VOG8775	hypothetical protein
VOG8776	unannotated protein
VOG8777	hypothetical protein
VOG8778	hypothetical protein
VOG8779	Zinc-dependent sulfurtransferase SufU
VOG8780	unannotated protein
VOG8781	unannotated protein
VOG8782	hypothetical protein
VOG8783	hypothetical protein
VOG8784	hypothetical protein
VOG8785	hypothetical protein
VOG8786	hypothetical protein
VOG8787	hypothetical protein
VOG8788	hypothetical protein
VOG8789	hypothetical protein
VOG8790	hypothetical protein
VOG8791	hypothetical protein
VOG8792	hypothetical protein
VOG8793	hypothetical protein
VOG8794	hypothetical protein
VOG8795	hypothetical protein
VOG8796	hypothetical protein
VOG8797	hypothetical protein
VOG8798	hypothetical protein
VOG8799	hypothetical protein
VOG8800	hypothetical protein
VOG8801	hypothetical protein
VOG8802	hypothetical protein
VOG8803	hypothetical protein
VOG8804	hypothetical protein
VOG8805	hypothetical protein
VOG8806	hypothetical protein
VOG8807	hypothetical protein
VOG8808	unannotated protein
VOG8809	hypothetical protein
VOG8810	Arc-like repressor
VOG8811	hypothetical protein
VOG8812	hypothetical protein
VOG8813	hypothetical protein
VOG8814	hypothetical protein
VOG8815	hypothetical protein
VOG8816	hypothetical protein
VOG8817	hypothetical protein
VOG8818	hypothetical protein
VOG8819	hypothetical protein
VOG8820	hypothetical protein
VOG8821	hypothetical protein
VOG8822	hypothetical protein
VOG8823	hypothetical protein
VOG8824	unannotated protein
VOG8825	unannotated protein
VOG8826	unannotated protein
VOG8827	membrane protein
VOG8828	unannotated protein
VOG8829	hypothetical protein
VOG8830	hypothetical protein
VOG8831	hypothetical protein
VOG8832	hypothetical protein
VOG8833	hypothetical protein
VOG8834	hypothetical protein
VOG8835	membrane protein
VOG8836	hypothetical protein
VOG8837	hypothetical protein
VOG8838	hypothetical protein
VOG8839	hypothetical protein
VOG8840	hypothetical protein
VOG8841	hypothetical protein
VOG8842	hypothetical protein
VOG8843	hypothetical protein
VOG8844	hypothetical protein
VOG8845	hypothetical protein
VOG8846	hypothetical protein
VOG8847	hypothetical protein
VOG8848	hypothetical protein
VOG8849	hypothetical protein
VOG8850	hypothetical protein
VOG8851	hypothetical protein
VOG8852	hypothetical protein
VOG8853	hypothetical protein
VOG8854	hypothetical protein
VOG8855	endonuclease
VOG8856	hypothetical protein
VOG8857	hypothetical protein
VOG8858	hypothetical protein
VOG8859	hypothetical protein
VOG8860	hypothetical protein
VOG8861	hypothetical protein
VOG8862	hypothetical protein
VOG8863	HTH DNA binding protein
VOG8864	unannotated protein
VOG8865	hypothetical protein
VOG8866	thymidylate kinase
VOG8867	tail assembly chaperone
VOG8868	major tail protein
VOG8869	hypothetical protein
VOG8870	hypothetical protein
VOG8871	hypothetical protein
VOG8872	hypothetical protein
VOG8873	hypothetical protein
VOG8874	hypothetical protein
VOG8875	hypothetical protein
VOG8876	virion structural protein
VOG8877	hypothetical protein
VOG8878	hypothetical protein
VOG8879	hypothetical protein
VOG8880	head scaffolding protein
VOG8881	hypothetical protein
VOG8882	major tail protein
VOG8883	hypothetical protein
VOG8884	hypothetical protein
VOG8885	hypothetical protein
VOG8886	hypothetical protein
VOG8887	hypothetical protein
VOG8888	hypothetical protein
VOG8889	hypothetical protein
VOG8890	hypothetical protein
VOG8891	hypothetical protein
VOG8892	hypothetical protein
VOG8893	hypothetical protein
VOG8894	virion structural protein
VOG8895	hypothetical protein
VOG8896	hypothetical protein
VOG8897	hypothetical protein
VOG8898	hypothetical protein
VOG8899	virion structural protein
VOG8900	hypothetical protein
VOG8901	hypothetical protein
VOG8902	hypothetical protein
VOG8903	hypothetical protein
VOG8904	hypothetical protein
VOG8905	hypothetical protein
VOG8906	hypothetical protein
VOG8907	hypothetical protein
VOG8908	Cold shock protein 1
VOG8909	HNH endonuclease
VOG8910	terminase small subunit
VOG8911	hypothetical protein
VOG8912	hypothetical protein
VOG8913	hypothetical protein
VOG8914	hypothetical protein
VOG8915	hypothetical protein
VOG8916	transposase
VOG8917	hypothetical protein
VOG8918	hypothetical protein
VOG8919	hypothetical protein
VOG8920	hypothetical protein
VOG8921	hypothetical protein
VOG8922	hypothetical protein
VOG8923	hypothetical protein
VOG8924	hypothetical protein
VOG8925	hypothetical protein
VOG8926	hypothetical protein
VOG8927	minor head protein
VOG8928	hypothetical protein
VOG8929	hypothetical protein
VOG8930	hypothetical protein
VOG8931	hypothetical protein
VOG8932	hypothetical protein
VOG8933	hypothetical protein
VOG8934	hypothetical protein
VOG8935	hypothetical protein
VOG8936	hypothetical protein
VOG8937	hypothetical protein
VOG8938	hypothetical protein
VOG8939	hypothetical protein
VOG8940	hypothetical protein
VOG8941	hypothetical protein
VOG8942	hypothetical protein
VOG8943	hypothetical protein
VOG8944	hypothetical protein
VOG8945	hypothetical protein
VOG8946	hypothetical protein
VOG8947	hypothetical protein
VOG8948	hypothetical protein
VOG8949	hypothetical protein
VOG8950	unannotated protein
VOG8951	hypothetical protein
VOG8952	hypothetical protein
VOG8953	hypothetical protein
VOG8954	head-tail adaptor
VOG8955	hypothetical protein
VOG8956	hypothetical protein
VOG8957	hypothetical protein
VOG8958	hypothetical protein
VOG8959	hypothetical protein
VOG8960	hypothetical protein
VOG8961	internal virion protein
VOG8962	hypothetical protein
VOG8963	hypothetical protein
VOG8964	hypothetical protein
VOG8965	hypothetical protein
VOG8966	hypothetical protein
VOG8967	hypothetical protein
VOG8968	hypothetical protein
VOG8969	hypothetical protein
VOG8970	hypothetical protein
VOG8971	hypothetical protein
VOG8972	hypothetical protein
VOG8973	hypothetical protein
VOG8974	hypothetical protein
VOG8975	hypothetical protein
VOG8976	hypothetical protein
VOG8977	membrane protein
VOG8978	hypothetical protein
VOG8979	hypothetical protein
VOG8980	hypothetical protein
VOG8981	hypothetical protein
VOG8982	hypothetical protein
VOG8983	hypothetical protein
VOG8984	Stress response protein SCP2
VOG8985	hydrolase
VOG8986	hypothetical protein
VOG8987	hypothetical protein
VOG8988	tail protein
VOG8989	hypothetical protein
VOG8990	unannotated protein
VOG8991	hypothetical protein
VOG8992	dTDP-4-dehydrorhamnose 3,5-epimerase
VOG8993	unannotated protein
VOG8994	unannotated protein
VOG8995	hypothetical protein
VOG8996	hypothetical protein
VOG8997	hypothetical protein
VOG8998	hypothetical protein
VOG8999	hypothetical protein
VOG9000	hypothetical protein
VOG9001	hypothetical protein
VOG9002	unannotated protein
VOG9003	hypothetical protein
VOG9004	hypothetical protein
VOG9005	hypothetical protein
VOG9006	hypothetical protein
VOG9007	hypothetical protein
VOG9008	hypothetical protein
VOG9009	hypothetical protein
VOG9010	hypothetical protein
VOG9011	hypothetical protein
VOG9012	hypothetical protein
VOG9013	hypothetical protein
VOG9014	hypothetical protein
VOG9015	hypothetical protein
VOG9016	hypothetical protein
VOG9017	hypothetical protein
VOG9018	hypothetical protein
VOG9019	hypothetical protein
VOG9020	hypothetical protein
VOG9021	hypothetical protein
VOG9022	hypothetical protein
VOG9023	hypothetical protein
VOG9024	hypothetical protein
VOG9025	hypothetical protein
VOG9026	hypothetical protein
VOG9027	hypothetical protein
VOG9028	hypothetical protein
VOG9029	hypothetical protein
VOG9030	hypothetical protein
VOG9031	hypothetical protein
VOG9032	hypothetical protein
VOG9033	hypothetical protein
VOG9034	hypothetical protein
VOG9035	hypothetical protein
VOG9036	hypothetical protein
VOG9037	hypothetical protein
VOG9038	tail assembly chaperone
VOG9039	hypothetical protein
VOG9040	hypothetical protein
VOG9041	hypothetical protein
VOG9042	hypothetical protein
VOG9043	hypothetical protein
VOG9044	hypothetical protein
VOG9045	hypothetical protein
VOG9046	hypothetical protein
VOG9047	hypothetical protein
VOG9048	hypothetical protein
VOG9049	hypothetical protein
VOG9050	hypothetical protein
VOG9051	hypothetical protein
VOG9052	hypothetical protein
VOG9053	hypothetical protein
VOG9054	hypothetical protein
VOG9055	hypothetical protein
VOG9056	hypothetical protein
VOG9057	hypothetical protein
VOG9058	hypothetical protein
VOG9059	hypothetical protein
VOG9060	hypothetical protein
VOG9061	hypothetical protein
VOG9062	hypothetical protein
VOG9063	hypothetical protein
VOG9064	hypothetical protein
VOG9065	hypothetical protein
VOG9066	hypothetical protein
VOG9067	hypothetical protein
VOG9068	hypothetical protein
VOG9069	hypothetical protein
VOG9070	hypothetical protein
VOG9071	hypothetical protein
VOG9072	hypothetical protein
VOG9073	hypothetical protein
VOG9074	hypothetical protein
VOG9075	membrane protein
VOG9076	hypothetical protein
VOG9077	hypothetical protein
VOG9078	hypothetical protein
VOG9079	hypothetical protein
VOG9080	hypothetical protein
VOG9081	hypothetical protein
VOG9082	hypothetical protein
VOG9083	nuclease
VOG9084	hypothetical protein
VOG9085	hypothetical protein
VOG9086	internal virion protein
VOG9087	hypothetical protein
VOG9088	hypothetical protein
VOG9089	hypothetical protein
VOG9090	hypothetical protein
VOG9091	hol-like chemotaxis
VOG9092	hypothetical protein
VOG9093	putative RNA 2'-phosphotransferase
VOG9094	hypothetical protein
VOG9095	hypothetical protein
VOG9096	unannotated protein
VOG9097	hypothetical protein
VOG9098	hypothetical protein
VOG9099	membrane protein
VOG9100	hypothetical protein
VOG9101	terminase
VOG9102	unannotated protein
VOG9103	hypothetical protein
VOG9104	virion structural protein
VOG9105	hypothetical protein
VOG9106	hypothetical protein
VOG9107	hypothetical protein
VOG9108	hypothetical protein
VOG9109	hypothetical protein
VOG9110	hypothetical protein
VOG9111	hypothetical protein
VOG9112	hypothetical protein
VOG9113	hypothetical protein
VOG9114	hypothetical protein
VOG9115	DNA polymerase/primase
VOG9116	unannotated protein
VOG9117	unannotated protein
VOG9118	unannotated protein
VOG9119	hypothetical protein
VOG9120	hypothetical protein
VOG9121	hypothetical protein
VOG9122	hypothetical protein
VOG9123	DNA topoisomerase
VOG9124	hypothetical protein
VOG9125	hypothetical protein
VOG9126	hypothetical protein
VOG9127	hypothetical protein
VOG9128	hypothetical protein
VOG9129	hypothetical protein
VOG9130	hypothetical protein
VOG9131	hypothetical protein
VOG9132	hypothetical protein
VOG9133	hypothetical protein
VOG9134	hypothetical protein
VOG9135	unannotated protein
VOG9136	hypothetical protein
VOG9137	hypothetical protein
VOG9138	hypothetical protein
VOG9139	hypothetical protein
VOG9140	unannotated protein
VOG9141	hypothetical protein
VOG9142	hypothetical protein
VOG9143	hypothetical protein
VOG9144	hypothetical protein
VOG9145	unannotated protein
VOG9146	hypothetical protein
VOG9147	hypothetical protein
VOG9148	hypothetical protein
VOG9149	hypothetical protein
VOG9150	unannotated protein
VOG9151	hypothetical protein
VOG9152	hypothetical protein
VOG9153	unannotated protein
VOG9154	hypothetical protein
VOG9155	hypothetical protein
VOG9156	hypothetical protein
VOG9157	hypothetical protein
VOG9158	hypothetical protein
VOG9159	hypothetical protein
VOG9160	hypothetical protein
VOG9161	hypothetical protein
VOG9162	hypothetical protein
VOG9163	hypothetical protein
VOG9164	hypothetical protein
VOG9165	hypothetical protein
VOG9166	hypothetical protein
VOG9167	hypothetical protein
VOG9168	hypothetical protein
VOG9169	hypothetical protein
VOG9170	hypothetical protein
VOG9171	hypothetical protein
VOG9172	hypothetical protein
VOG9173	hypothetical protein
VOG9174	hypothetical protein
VOG9175	hypothetical protein
VOG9176	hypothetical protein
VOG9177	hypothetical protein
VOG9178	hypothetical protein
VOG9179	hypothetical protein
VOG9180	hypothetical protein
VOG9181	hypothetical protein
VOG9182	hypothetical protein
VOG9183	hypothetical protein
VOG9184	hypothetical protein
VOG9185	hypothetical protein
VOG9186	hypothetical protein
VOG9187	virion structural protein
VOG9188	hypothetical protein
VOG9189	hypothetical protein
VOG9190	HTH DNA binding protein
VOG9191	hypothetical protein
VOG9192	portal protein
VOG9193	holin
VOG9194	DksA-like zinc-finger protein
VOG9195	replication initiation protein
VOG9196	tail fiber protein
